Array_1	Array_2	Array_3	Array_4	Array_5	Array_6	Array_7	Array_8	Array_9	Array_10	Array_11
7.066900000000000546e+02	2.404300000000000048e-01	2.335099999999999953e-01	3.273400000000000198e-01	2.502199999999999980e-01	2.915699999999999958e-01	1.975100000000000189e-01	2.776199999999999779e-01	2.529100000000000237e-01	3.254299999999999971e-01	3.629699999999999593e-01
7.070199999999999818e+02	2.426599999999999868e-01	2.363599999999999868e-01	3.334699999999999886e-01	2.558300000000000018e-01	2.967199999999999838e-01	2.018300000000000094e-01	2.812200000000000255e-01	2.556599999999999984e-01	3.246600000000000041e-01	3.657600000000000295e-01
7.073600000000000136e+02	2.506599999999999939e-01	2.410900000000000265e-01	3.391500000000000070e-01	2.601600000000000024e-01	3.023899999999999921e-01	2.054799999999999960e-01	2.862399999999999944e-01	2.596700000000000119e-01	3.320600000000000218e-01	3.755700000000000149e-01
7.076900000000000546e+02	2.535600000000000076e-01	2.414000000000000035e-01	3.395499999999999630e-01	2.601800000000000224e-01	3.015800000000000147e-01	2.045099999999999973e-01	2.896199999999999886e-01	2.622500000000000386e-01	3.355599999999999694e-01	3.816499999999999893e-01
7.080299999999999727e+02	2.551300000000000234e-01	2.423000000000000154e-01	3.392600000000000060e-01	2.631499999999999950e-01	3.014999999999999902e-01	2.068299999999999861e-01	2.913100000000000134e-01	2.648099999999999898e-01	3.346899999999999875e-01	3.785499999999999421e-01
7.083600000000000136e+02	2.599299999999999944e-01	2.424499999999999988e-01	3.393900000000000250e-01	2.625000000000000111e-01	3.020100000000000007e-01	2.068899999999999906e-01	2.907000000000000139e-01	2.645399999999999974e-01	3.365400000000000613e-01	3.811800000000000188e-01
7.087000000000000455e+02	2.600899999999999879e-01	2.403500000000000081e-01	3.393900000000000250e-01	2.600500000000000034e-01	3.001599999999999824e-01	2.056899999999999840e-01	2.890900000000000136e-01	2.652799999999999603e-01	3.348099999999999965e-01	3.821500000000000452e-01
7.090299999999999727e+02	2.581700000000000106e-01	2.444600000000000106e-01	3.403799999999999604e-01	2.632599999999999940e-01	3.032199999999999895e-01	2.093199999999999783e-01	2.922000000000000153e-01	2.660399999999999987e-01	3.327400000000000357e-01	3.775099999999999567e-01
7.093700000000000045e+02	2.606700000000000128e-01	2.468700000000000061e-01	3.438600000000000545e-01	2.661899999999999822e-01	3.057600000000000318e-01	2.095599999999999963e-01	2.929500000000000437e-01	2.668400000000000216e-01	3.377900000000000347e-01	3.833500000000000241e-01
7.097000000000000455e+02	2.662800000000000167e-01	2.460399999999999809e-01	3.465500000000000247e-01	2.677300000000000235e-01	3.077300000000000035e-01	2.125100000000000044e-01	2.958700000000000219e-01	2.708899999999999642e-01	3.443800000000000194e-01	3.936200000000000254e-01
7.100299999999999727e+02	2.682100000000000040e-01	2.506099999999999994e-01	3.509700000000000042e-01	2.716700000000000226e-01	3.137699999999999934e-01	2.183200000000000141e-01	3.014300000000000312e-01	2.727100000000000080e-01	3.471899999999999986e-01	3.947599999999999998e-01
7.103700000000000045e+02	2.694199999999999928e-01	2.532099999999999906e-01	3.526199999999999890e-01	2.710699999999999776e-01	3.126800000000000135e-01	2.166400000000000270e-01	2.999200000000000199e-01	2.712700000000000111e-01	3.495900000000000118e-01	3.978499999999999814e-01
7.107000000000000455e+02	2.706500000000000017e-01	2.559299999999999908e-01	3.567699999999999760e-01	2.742899999999999783e-01	3.152099999999999902e-01	2.200400000000000134e-01	3.037199999999999900e-01	2.748099999999999987e-01	3.534700000000000064e-01	4.020000000000000240e-01
7.110399999999999636e+02	2.709900000000000087e-01	2.579799999999999871e-01	3.586900000000000088e-01	2.792700000000000182e-01	3.199199999999999822e-01	2.224500000000000088e-01	3.081300000000000150e-01	2.784599999999999853e-01	3.479099999999999415e-01	3.998099999999999987e-01
7.113700000000000045e+02	2.680799999999999850e-01	2.588900000000000090e-01	3.582899999999999974e-01	2.788899999999999713e-01	3.207300000000000151e-01	2.244099999999999984e-01	3.112699999999999911e-01	2.793700000000000072e-01	3.464500000000000357e-01	3.935299999999999909e-01
7.117000000000000455e+02	2.737700000000000133e-01	2.624099999999999766e-01	3.641400000000000192e-01	2.827500000000000013e-01	3.234000000000000208e-01	2.252100000000000213e-01	3.127199999999999980e-01	2.828100000000000058e-01	3.539999999999999813e-01	4.005199999999999871e-01
7.120399999999999636e+02	2.775400000000000089e-01	2.628500000000000281e-01	3.646699999999999942e-01	2.849200000000000066e-01	3.239600000000000257e-01	2.263800000000000257e-01	3.148600000000000287e-01	2.847000000000000086e-01	3.561900000000000066e-01	4.019800000000000040e-01
7.123700000000000045e+02	2.808499999999999885e-01	2.613699999999999912e-01	3.641099999999999892e-01	2.837699999999999667e-01	3.229500000000000148e-01	2.252599999999999880e-01	3.125000000000000000e-01	2.836499999999999577e-01	3.579899999999999749e-01	4.086600000000000232e-01
7.127100000000000364e+02	2.831099999999999728e-01	2.621999999999999886e-01	3.629699999999999593e-01	2.818700000000000094e-01	3.217600000000000460e-01	2.266199999999999881e-01	3.104999999999999982e-01	2.836799999999999877e-01	3.612599999999999700e-01	4.095600000000000351e-01
7.130399999999999636e+02	2.796399999999999997e-01	2.664199999999999902e-01	3.664200000000000235e-01	2.854900000000000215e-01	3.243699999999999917e-01	2.286400000000000099e-01	3.138599999999999723e-01	2.848600000000000021e-01	3.588700000000000223e-01	4.066299999999999915e-01
7.133700000000000045e+02	2.834800000000000098e-01	2.699799999999999978e-01	3.680800000000000183e-01	2.860800000000000010e-01	3.275500000000000078e-01	2.323900000000000132e-01	3.164699999999999736e-01	2.906599999999999739e-01	3.601500000000000257e-01	4.072299999999999809e-01
7.137100000000000364e+02	2.910500000000000309e-01	2.713200000000000056e-01	3.713900000000000534e-01	2.900900000000000145e-01	3.299799999999999955e-01	2.339199999999999890e-01	3.200000000000000067e-01	2.938700000000000201e-01	3.631400000000000183e-01	4.149499999999999855e-01
7.140399999999999636e+02	2.910699999999999954e-01	2.727499999999999925e-01	3.731499999999999817e-01	2.925599999999999867e-01	3.321200000000000263e-01	2.360099999999999976e-01	3.226400000000000379e-01	2.941900000000000071e-01	3.669200000000000239e-01	4.162899999999999934e-01
7.143700000000000045e+02	2.919599999999999973e-01	2.734099999999999864e-01	3.765999999999999903e-01	2.951599999999999779e-01	3.362899999999999778e-01	2.399899999999999811e-01	3.267199999999999549e-01	2.978300000000000392e-01	3.667699999999999849e-01	4.144400000000000306e-01
7.147100000000000364e+02	2.916100000000000358e-01	2.793100000000000027e-01	3.802499999999999769e-01	2.980399999999999716e-01	3.413499999999999868e-01	2.428000000000000158e-01	3.311099999999999599e-01	2.998399999999999954e-01	3.690899999999999737e-01	4.174399999999999777e-01
7.150399999999999636e+02	2.942799999999999860e-01	2.791399999999999992e-01	3.796300000000000230e-01	2.991400000000000170e-01	3.378900000000000237e-01	2.406299999999999828e-01	3.296000000000000041e-01	3.014799999999999702e-01	3.747699999999999920e-01	4.216400000000000148e-01
7.153799999999999955e+02	3.017299999999999982e-01	2.793100000000000027e-01	3.794799999999999840e-01	3.002799999999999914e-01	3.382200000000000206e-01	2.405399999999999761e-01	3.282100000000000017e-01	3.021699999999999942e-01	3.836200000000000165e-01	4.283899999999999930e-01
7.157100000000000364e+02	3.073000000000000176e-01	2.824099999999999944e-01	3.814200000000000368e-01	3.037300000000000000e-01	3.391299999999999870e-01	2.436299999999999855e-01	3.299799999999999955e-01	3.026400000000000201e-01	3.875299999999999856e-01	4.340499999999999914e-01
7.160399999999999636e+02	3.063299999999999912e-01	2.841899999999999982e-01	3.866499999999999937e-01	3.067400000000000126e-01	3.463999999999999857e-01	2.468899999999999983e-01	3.371399999999999952e-01	3.059299999999999797e-01	3.929399999999999560e-01	4.368200000000000416e-01
7.163799999999999955e+02	3.118100000000000316e-01	2.892299999999999871e-01	3.918599999999999861e-01	3.112800000000000011e-01	3.499700000000000033e-01	2.515299999999999758e-01	3.413999999999999813e-01	3.114099999999999646e-01	3.989200000000000523e-01	4.457500000000000351e-01
7.167100000000000364e+02	3.158599999999999741e-01	2.886900000000000022e-01	3.905100000000000238e-01	3.089699999999999669e-01	3.492199999999999749e-01	2.517899999999999583e-01	3.418300000000000227e-01	3.132699999999999929e-01	4.042000000000000037e-01	4.522800000000000153e-01
7.170399999999999636e+02	3.192599999999999882e-01	2.905499999999999750e-01	3.895500000000000074e-01	3.091300000000000159e-01	3.501900000000000013e-01	2.535200000000000231e-01	3.449000000000000399e-01	3.117699999999999916e-01	4.042799999999999727e-01	4.565400000000000569e-01
7.173799999999999955e+02	3.190200000000000258e-01	2.912399999999999989e-01	3.878799999999999470e-01	3.094000000000000083e-01	3.477500000000000036e-01	2.544199999999999795e-01	3.432099999999999596e-01	3.138199999999999878e-01	4.054399999999999671e-01	4.537899999999999712e-01
7.177100000000000364e+02	3.179899999999999949e-01	2.929700000000000082e-01	3.890299999999999869e-01	3.096300000000000163e-01	3.483700000000000130e-01	2.523999999999999577e-01	3.444400000000000239e-01	3.153000000000000247e-01	4.030299999999999994e-01	4.515599999999999614e-01
7.180399999999999636e+02	3.233700000000000463e-01	2.994100000000000095e-01	3.965599999999999681e-01	3.150399999999999867e-01	3.533600000000000074e-01	2.596700000000000119e-01	3.480199999999999960e-01	3.204099999999999726e-01	4.019599999999999840e-01	4.519400000000000084e-01
7.183700000000000045e+02	3.216599999999999460e-01	3.020400000000000307e-01	4.007300000000000306e-01	3.182200000000000029e-01	3.578099999999999614e-01	2.621399999999999841e-01	3.511699999999999822e-01	3.196300000000000252e-01	4.019199999999999995e-01	4.502499999999999836e-01
7.187100000000000364e+02	3.278399999999999648e-01	3.027299999999999991e-01	4.033400000000000318e-01	3.200699999999999656e-01	3.566400000000000126e-01	2.633300000000000085e-01	3.515400000000000191e-01	3.200000000000000067e-01	4.096200000000000396e-01	4.581100000000000172e-01
7.190399999999999636e+02	3.270500000000000074e-01	3.049800000000000288e-01	4.038499999999999868e-01	3.220799999999999774e-01	3.610999999999999766e-01	2.645299999999999874e-01	3.552600000000000202e-01	3.222599999999999909e-01	4.102900000000000436e-01	4.618399999999999728e-01
7.193700000000000045e+02	3.340100000000000291e-01	3.054299999999999793e-01	4.047399999999999887e-01	3.245999999999999996e-01	3.616699999999999915e-01	2.677599999999999980e-01	3.563900000000000401e-01	3.242999999999999772e-01	4.129399999999999737e-01	4.630500000000000171e-01
7.197100000000000364e+02	3.387299999999999756e-01	3.057900000000000063e-01	4.053100000000000036e-01	3.253999999999999670e-01	3.647900000000000031e-01	2.700500000000000123e-01	3.592299999999999938e-01	3.264299999999999979e-01	4.150300000000000100e-01	4.669700000000000517e-01
7.200399999999999636e+02	3.376200000000000312e-01	3.106700000000000017e-01	4.049199999999999466e-01	3.273299999999999543e-01	3.640400000000000302e-01	2.706899999999999862e-01	3.607600000000000251e-01	3.310600000000000209e-01	4.153300000000000325e-01	4.684599999999999875e-01
7.203700000000000045e+02	3.407200000000000228e-01	3.100400000000000378e-01	4.057200000000000251e-01	3.296900000000000386e-01	3.678199999999999803e-01	2.720499999999999585e-01	3.610300000000000176e-01	3.320000000000000173e-01	4.160199999999999454e-01	4.721000000000000196e-01
7.207000000000000455e+02	3.446600000000000219e-01	3.147599999999999842e-01	4.095799999999999996e-01	3.300600000000000200e-01	3.674499999999999988e-01	2.714699999999999891e-01	3.619100000000000095e-01	3.335899999999999976e-01	4.233299999999999841e-01	4.758700000000000152e-01
7.210399999999999636e+02	3.476799999999999891e-01	3.185200000000000253e-01	4.094800000000000106e-01	3.336600000000000121e-01	3.689200000000000257e-01	2.744699999999999918e-01	3.667799999999999949e-01	3.361299999999999844e-01	4.258299999999999863e-01	4.806799999999999962e-01
7.213700000000000045e+02	3.545099999999999918e-01	3.148900000000000032e-01	4.089999999999999747e-01	3.327499999999999902e-01	3.682399999999999562e-01	2.767399999999999860e-01	3.650399999999999756e-01	3.353399999999999714e-01	4.314899999999999847e-01	4.856699999999999906e-01
7.217000000000000455e+02	3.481799999999999895e-01	3.170899999999999830e-01	4.111899999999999999e-01	3.336699999999999666e-01	3.711500000000000354e-01	2.769300000000000095e-01	3.637100000000000333e-01	3.342499999999999916e-01	4.325900000000000301e-01	4.811900000000000066e-01
7.220399999999999636e+02	3.473800000000000221e-01	3.205700000000000216e-01	4.152900000000000480e-01	3.362400000000000388e-01	3.719700000000000228e-01	2.801599999999999646e-01	3.700099999999999500e-01	3.365599999999999703e-01	4.313300000000000467e-01	4.810000000000000386e-01
7.223700000000000045e+02	3.555800000000000072e-01	3.246600000000000041e-01	4.183200000000000252e-01	3.397999999999999909e-01	3.750500000000000500e-01	2.820699999999999874e-01	3.738400000000000056e-01	3.432500000000000551e-01	4.367000000000000326e-01	4.868899999999999895e-01
7.227000000000000455e+02	3.608700000000000241e-01	3.268599999999999839e-01	4.210699999999999998e-01	3.426799999999999846e-01	3.797800000000000065e-01	2.835799999999999987e-01	3.761099999999999444e-01	3.448200000000000154e-01	4.394899999999999918e-01	4.932900000000000063e-01
7.230299999999999727e+02	3.636900000000000133e-01	3.305299999999999905e-01	4.267900000000000027e-01	3.460699999999999887e-01	3.815400000000000458e-01	2.878600000000000048e-01	3.803000000000000269e-01	3.481400000000000050e-01	4.430799999999999739e-01	4.934399999999999897e-01
7.233600000000000136e+02	3.618999999999999995e-01	3.347499999999999920e-01	4.271399999999999642e-01	3.478700000000000125e-01	3.843099999999999850e-01	2.904999999999999805e-01	3.840100000000000180e-01	3.523199999999999665e-01	4.415800000000000280e-01	4.931200000000000028e-01
7.237000000000000455e+02	3.618200000000000305e-01	3.346899999999999875e-01	4.280299999999999661e-01	3.461000000000000187e-01	3.857800000000000118e-01	2.913600000000000079e-01	3.846300000000000274e-01	3.536200000000000454e-01	4.412299999999999556e-01	4.979399999999999937e-01
7.240299999999999727e+02	3.641199999999999992e-01	3.321099999999999608e-01	4.230700000000000016e-01	3.430799999999999961e-01	3.804800000000000404e-01	2.900699999999999945e-01	3.796599999999999975e-01	3.503100000000000103e-01	4.447599999999999887e-01	4.978299999999999947e-01
7.243600000000000136e+02	3.650900000000000256e-01	3.323499999999999788e-01	4.225099999999999967e-01	3.443099999999999494e-01	3.840400000000000480e-01	2.914999999999999813e-01	3.803600000000000314e-01	3.515199999999999991e-01	4.422300000000000120e-01	4.919200000000000239e-01
7.246900000000000546e+02	3.725699999999999568e-01	3.371299999999999852e-01	4.250200000000000089e-01	3.473400000000000376e-01	3.852800000000000114e-01	2.945400000000000240e-01	3.833900000000000086e-01	3.538000000000000034e-01	4.471100000000000074e-01	4.995199999999999640e-01
7.250299999999999727e+02	3.767600000000000393e-01	3.380799999999999916e-01	4.271800000000000597e-01	3.493099999999999539e-01	3.853400000000000158e-01	2.931799999999999962e-01	3.837700000000000000e-01	3.558700000000000196e-01	4.520000000000000129e-01	5.016100000000000003e-01
7.253600000000000136e+02	3.838300000000000045e-01	3.428799999999999626e-01	4.337899999999999534e-01	3.549199999999999577e-01	3.887499999999999845e-01	2.978300000000000392e-01	3.896699999999999608e-01	3.606499999999999706e-01	4.580899999999999972e-01	5.126199999999999646e-01
7.256900000000000546e+02	3.839200000000000390e-01	3.451100000000000279e-01	4.354699999999999682e-01	3.552199999999999802e-01	3.910099999999999687e-01	3.003899999999999904e-01	3.918099999999999916e-01	3.614300000000000290e-01	4.599199999999999955e-01	5.130700000000000260e-01
7.260199999999999818e+02	3.846100000000000074e-01	3.455899999999999528e-01	4.367099999999999871e-01	3.564599999999999991e-01	3.905799999999999828e-01	3.005399999999999738e-01	3.906900000000000373e-01	3.615500000000000380e-01	4.596200000000000285e-01	5.133600000000000385e-01
7.263500000000000227e+02	3.907599999999999962e-01	3.458200000000000163e-01	4.349300000000000388e-01	3.572899999999999965e-01	3.933200000000000029e-01	3.042900000000000049e-01	3.937599999999999989e-01	3.611500000000000266e-01	4.622800000000000242e-01	5.210599999999999676e-01
7.266900000000000546e+02	3.876000000000000001e-01	3.493999999999999884e-01	4.394799999999999818e-01	3.618800000000000350e-01	3.956600000000000117e-01	3.050599999999999978e-01	3.974800000000000000e-01	3.674100000000000144e-01	4.587400000000000366e-01	5.101200000000000179e-01
7.270199999999999818e+02	3.891599999999999504e-01	3.476700000000000346e-01	4.425099999999999589e-01	3.612199999999999855e-01	3.955899999999999972e-01	3.043100000000000249e-01	3.977900000000000325e-01	3.667000000000000259e-01	4.615999999999999548e-01	5.144699999999999829e-01
7.273500000000000227e+02	3.890100000000000224e-01	3.510799999999999477e-01	4.449899999999999967e-01	3.662900000000000045e-01	3.997600000000000042e-01	3.083400000000000030e-01	4.004699999999999926e-01	3.710199999999999609e-01	4.655799999999999939e-01	5.247500000000000497e-01
7.276799999999999500e+02	3.922699999999999521e-01	3.560099999999999931e-01	4.433500000000000218e-01	3.676899999999999613e-01	3.994800000000000018e-01	3.080100000000000060e-01	4.012299999999999756e-01	3.695700000000000096e-01	4.616199999999999748e-01	5.201500000000000012e-01
7.280099999999999909e+02	3.997699999999999587e-01	3.632299999999999973e-01	4.494299999999999962e-01	3.714899999999999869e-01	4.061800000000000410e-01	3.126800000000000135e-01	4.076599999999999668e-01	3.730499999999999927e-01	4.677900000000000391e-01	5.234499999999999709e-01
7.283400000000000318e+02	4.002000000000000557e-01	3.627900000000000569e-01	4.486099999999999532e-01	3.717799999999999994e-01	4.063999999999999835e-01	3.162900000000000156e-01	4.083299999999999708e-01	3.770799999999999708e-01	4.730100000000000415e-01	5.267100000000000115e-01
7.286799999999999500e+02	4.061600000000000210e-01	3.628499999999999504e-01	4.474600000000000244e-01	3.710100000000000064e-01	4.031199999999999783e-01	3.149100000000000232e-01	4.061099999999999710e-01	3.782200000000000006e-01	4.779500000000000415e-01	5.287700000000000733e-01
7.290099999999999909e+02	4.085300000000000042e-01	3.644200000000000217e-01	4.504200000000000426e-01	3.759799999999999809e-01	4.065900000000000070e-01	3.186599999999999988e-01	4.102900000000000436e-01	3.830700000000000216e-01	4.879600000000000048e-01	5.384700000000000042e-01
7.293400000000000318e+02	4.069800000000000084e-01	3.633599999999999608e-01	4.522899999999999698e-01	3.751499999999999835e-01	4.076899999999999968e-01	3.176200000000000134e-01	4.119700000000000029e-01	3.810300000000000353e-01	4.894600000000000062e-01	5.341200000000000392e-01
7.296699999999999591e+02	4.033700000000000063e-01	3.683500000000000107e-01	4.520900000000000474e-01	3.774900000000000477e-01	4.098100000000000076e-01	3.204699999999999771e-01	4.149399999999999755e-01	3.857200000000000073e-01	4.813399999999999901e-01	5.267100000000000115e-01
7.300000000000000000e+02	4.061099999999999710e-01	3.662500000000000200e-01	4.490299999999999847e-01	3.741299999999999626e-01	4.067300000000000360e-01	3.185700000000000198e-01	4.102300000000000391e-01	3.829699999999999771e-01	4.795000000000000373e-01	5.306600000000000206e-01
7.303300000000000409e+02	4.070600000000000329e-01	3.659199999999999675e-01	4.484100000000000308e-01	3.730599999999999472e-01	4.016500000000000070e-01	3.167899999999999605e-01	4.077100000000000168e-01	3.838099999999999845e-01	4.803000000000000047e-01	5.322299999999999809e-01
7.306599999999999682e+02	4.128000000000000003e-01	3.713799999999999879e-01	4.515800000000000369e-01	3.761200000000000099e-01	4.066199999999999815e-01	3.208700000000000441e-01	4.115800000000000014e-01	3.856600000000000028e-01	4.852300000000000502e-01	5.346999999999999531e-01
7.310000000000000000e+02	4.158100000000000129e-01	3.737899999999999556e-01	4.607500000000000484e-01	3.830100000000000171e-01	4.130199999999999982e-01	3.242499999999999827e-01	4.174100000000000033e-01	3.888499999999999734e-01	4.867199999999999860e-01	5.318599999999999994e-01
7.313300000000000409e+02	4.116700000000000359e-01	3.770700000000000163e-01	4.559799999999999964e-01	3.814800000000000413e-01	4.125099999999999878e-01	3.258300000000000085e-01	4.178000000000000047e-01	3.917199999999999571e-01	4.868999999999999995e-01	5.350599999999999801e-01
7.316599999999999682e+02	4.053900000000000281e-01	3.739699999999999691e-01	4.521399999999999864e-01	3.770199999999999663e-01	4.107000000000000095e-01	3.225099999999999634e-01	4.156000000000000250e-01	3.869599999999999707e-01	4.805299999999999572e-01	5.318800000000000194e-01
7.319900000000000091e+02	4.103300000000000280e-01	3.791100000000000025e-01	4.531499999999999972e-01	3.808500000000000218e-01	4.147299999999999875e-01	3.271399999999999864e-01	4.194700000000000095e-01	3.901299999999999768e-01	4.802700000000000302e-01	5.363400000000000389e-01
7.323200000000000500e+02	4.155800000000000050e-01	3.843099999999999850e-01	4.582600000000000007e-01	3.850500000000000034e-01	4.196699999999999875e-01	3.322499999999999898e-01	4.242799999999999905e-01	3.945199999999999818e-01	4.863700000000000245e-01	5.403700000000000170e-01
7.326499999999999773e+02	4.208299999999999819e-01	3.814899999999999958e-01	4.600899999999999990e-01	3.890500000000000069e-01	4.197800000000000420e-01	3.331999999999999962e-01	4.247900000000000009e-01	3.930199999999999805e-01	4.966899999999999649e-01	5.406900000000000039e-01
7.329800000000000182e+02	4.309499999999999997e-01	3.828099999999999836e-01	4.612499999999999933e-01	3.887599999999999945e-01	4.206199999999999939e-01	3.330700000000000327e-01	4.251199999999999979e-01	3.938400000000000234e-01	5.041499999999999870e-01	5.460899999999999643e-01
7.333099999999999454e+02	4.410700000000000176e-01	3.833799999999999986e-01	4.583500000000000352e-01	3.895199999999999774e-01	4.205899999999999639e-01	3.332300000000000262e-01	4.256600000000000383e-01	3.940400000000000569e-01	5.082999999999999741e-01	5.600200000000000733e-01
7.336399999999999864e+02	4.376800000000000135e-01	3.857900000000000218e-01	4.607300000000000284e-01	3.904199999999999893e-01	4.203799999999999759e-01	3.349300000000000055e-01	4.294599999999999529e-01	3.972600000000000020e-01	5.081299999999999706e-01	5.538899999999999935e-01
7.339700000000000273e+02	4.348899999999999988e-01	3.886499999999999955e-01	4.635400000000000076e-01	3.922800000000000176e-01	4.230899999999999661e-01	3.387100000000000111e-01	4.313499999999999557e-01	3.995400000000000063e-01	5.010000000000000009e-01	5.520100000000000007e-01
7.343099999999999454e+02	4.374700000000000255e-01	3.874099999999999766e-01	4.624000000000000332e-01	3.917499999999999871e-01	4.198299999999999810e-01	3.352499999999999925e-01	4.272999999999999576e-01	3.998599999999999932e-01	5.043900000000000050e-01	5.529699999999999616e-01
7.346399999999999864e+02	4.360799999999999677e-01	3.869299999999999962e-01	4.605599999999999694e-01	3.903999999999999693e-01	4.201799999999999979e-01	3.374499999999999722e-01	4.262700000000000378e-01	3.995499999999999607e-01	5.038799999999999946e-01	5.497900000000000009e-01
7.349700000000000273e+02	4.362100000000000422e-01	3.897899999999999698e-01	4.627900000000000347e-01	3.943900000000000183e-01	4.257999999999999563e-01	3.424699999999999966e-01	4.287700000000000400e-01	4.000900000000000012e-01	5.039200000000000346e-01	5.539100000000000135e-01
7.352999999999999545e+02	4.465200000000000280e-01	3.951100000000000168e-01	4.707999999999999963e-01	3.977100000000000080e-01	4.285499999999999865e-01	3.471500000000000141e-01	4.349600000000000133e-01	4.033299999999999663e-01	5.159099999999999797e-01	5.681399999999999784e-01
7.356299999999999955e+02	4.471900000000000319e-01	3.988700000000000023e-01	4.725500000000000256e-01	3.981700000000000239e-01	4.302699999999999858e-01	3.490500000000000269e-01	4.391299999999999648e-01	4.072999999999999954e-01	5.190200000000000369e-01	5.679800000000000404e-01
7.359600000000000364e+02	4.477900000000000214e-01	4.008100000000000551e-01	4.742799999999999794e-01	4.015400000000000080e-01	4.305899999999999728e-01	3.503499999999999392e-01	4.405100000000000127e-01	4.064599999999999880e-01	5.242900000000000338e-01	5.706999999999999851e-01
7.362899999999999636e+02	4.483900000000000108e-01	4.047600000000000087e-01	4.754099999999999437e-01	4.054900000000000171e-01	4.348700000000000343e-01	3.536900000000000044e-01	4.457900000000000196e-01	4.141899999999999471e-01	5.212900000000000311e-01	5.686700000000000088e-01
7.366200000000000045e+02	4.492399999999999727e-01	4.064599999999999880e-01	4.742000000000000104e-01	4.048899999999999721e-01	4.360600000000000032e-01	3.533700000000000174e-01	4.438900000000000068e-01	4.167600000000000193e-01	5.226100000000000190e-01	5.749100000000000321e-01
7.369500000000000455e+02	4.443300000000000027e-01	4.016700000000000270e-01	4.760099999999999887e-01	4.057600000000000096e-01	4.372800000000000020e-01	3.545400000000000218e-01	4.425899999999999834e-01	4.126500000000000168e-01	5.146800000000000264e-01	5.593699999999999228e-01
7.372799999999999727e+02	4.501400000000000401e-01	4.061299999999999910e-01	4.784499999999999864e-01	4.077600000000000113e-01	4.373599999999999710e-01	3.561300000000000021e-01	4.434700000000000308e-01	4.161999999999999589e-01	5.198099999999999943e-01	5.669899999999999940e-01
7.376100000000000136e+02	4.450099999999999612e-01	4.089599999999999902e-01	4.802500000000000102e-01	4.094299999999999606e-01	4.384399999999999964e-01	3.569599999999999995e-01	4.471300000000000274e-01	4.193899999999999850e-01	5.136500000000000510e-01	5.601400000000000823e-01
7.379400000000000546e+02	4.562299999999999689e-01	4.158800000000000274e-01	4.851900000000000102e-01	4.174900000000000277e-01	4.476899999999999769e-01	3.660300000000000220e-01	4.550400000000000000e-01	4.222999999999999532e-01	5.264999999999999680e-01	5.715200000000000280e-01
7.382699999999999818e+02	4.510699999999999710e-01	4.165800000000000058e-01	4.859100000000000086e-01	4.173899999999999832e-01	4.443699999999999872e-01	3.628600000000000159e-01	4.529599999999999738e-01	4.252700000000000369e-01	5.226100000000000190e-01	5.704099999999999726e-01
7.386000000000000227e+02	4.568800000000000083e-01	4.146600000000000286e-01	4.820800000000000085e-01	4.127700000000000258e-01	4.386699999999999489e-01	3.599100000000000077e-01	4.497699999999999476e-01	4.192799999999999860e-01	5.278199999999999559e-01	5.790500000000000647e-01
7.389299999999999500e+02	4.644700000000000495e-01	4.121200000000000419e-01	4.761599999999999722e-01	4.116700000000000359e-01	4.367199999999999971e-01	3.575599999999999890e-01	4.486800000000000233e-01	4.167300000000000448e-01	5.254900000000000126e-01	5.805899999999999395e-01
7.392599999999999909e+02	4.733600000000000030e-01	4.138000000000000012e-01	4.802500000000000102e-01	4.120099999999999874e-01	4.392199999999999438e-01	3.633899999999999908e-01	4.509499999999999620e-01	4.204499999999999904e-01	5.384899999999999132e-01	5.936699999999999200e-01
7.395900000000000318e+02	4.722000000000000086e-01	4.163199999999999679e-01	4.796099999999999808e-01	4.126400000000000068e-01	4.387299999999999534e-01	3.625099999999999989e-01	4.498400000000000176e-01	4.197099999999999720e-01	5.325800000000000534e-01	5.861100000000000199e-01
7.399199999999999591e+02	4.672600000000000087e-01	4.166199999999999903e-01	4.838900000000000423e-01	4.138999999999999901e-01	4.383199999999999874e-01	3.598700000000000232e-01	4.539099999999999802e-01	4.250900000000000234e-01	5.251500000000000057e-01	5.801500000000000545e-01
7.402500000000000000e+02	4.682399999999999896e-01	4.249900000000000344e-01	4.885399999999999743e-01	4.206400000000000139e-01	4.439200000000000368e-01	3.685999999999999832e-01	4.584099999999999842e-01	4.313799999999999857e-01	5.324699999999999989e-01	5.851700000000000790e-01
7.405800000000000409e+02	4.766899999999999471e-01	4.268299999999999872e-01	4.906699999999999950e-01	4.237500000000000155e-01	4.484100000000000308e-01	3.713600000000000234e-01	4.572099999999999498e-01	4.315599999999999992e-01	5.452200000000000379e-01	5.922199999999999687e-01
7.409099999999999682e+02	4.784000000000000474e-01	4.257500000000000173e-01	4.892900000000000027e-01	4.234899999999999776e-01	4.487400000000000277e-01	3.693899999999999961e-01	4.568200000000000038e-01	4.301599999999999868e-01	5.465900000000000203e-01	5.920300000000000562e-01
7.412400000000000091e+02	4.740699999999999914e-01	4.246300000000000074e-01	4.868099999999999650e-01	4.211199999999999943e-01	4.496100000000000096e-01	3.721999999999999753e-01	4.571399999999999908e-01	4.296099999999999919e-01	5.408899999999999819e-01	5.905099999999999794e-01
